source,type_id,name,x,y,z
actionpointinfo,0x4AFA,LevelActionPoint_Sector_m07_m04_48_Action_Sit045,-6816.58,475.21,-3091.18
actionpointinfo,0x4AFB,LevelActionPoint_Sector_m07_m04_49_Action_Sit045,-6818.37,475.20,-3099.75
actionpointinfo,0x4AFC,LevelActionPoint_Sector_m07_m04_50_Action_Sit045,-6820.04,475.26,-3099.59
actionpointinfo,0x4AFD,LevelActionPoint_Sector_m07_m04_51_Action_Sit045,-6815.97,475.25,-3106.74
actionpointinfo,0x4AFE,LevelActionPoint_Sector_m07_m04_52_Action_Sit045,-6822.72,475.24,-3106.38
actionpointinfo,0x4AFF,LevelActionPoint_Sector_m07_m04_53_Action_Sit045,-6823.43,475.32,-3099.31
actionpointinfo,0x4B00,LevelActionPoint_Sector_m07_m04_54_Action_Sit045,-6817.56,475.18,-3105.26
actionpointinfo,0x4B01,LevelActionPoint_Sector_m07_m04_55_Action_Sit045,-6820.92,475.26,-3105.75
actionpointinfo,0x4B02,LevelActionPoint_Sector_m07_m04_56_Action_Sit045,-6821.86,475.21,-3090.72
actionpointinfo,0x4B03,LevelActionPoint_Sector_m07_m04_57_Action_Sit045,-6816.72,475.21,-3092.67
actionpointinfo,0x4B04,LevelActionPoint_Sector_m07_m04_58_Action_Sit045,-6822.67,475.24,-3105.04
actionpointinfo,0x4B05,LevelActionPoint_Sector_m07_m04_59_Action_Sit045,-6824.48,475.27,-3104.81
actionpointinfo,0x4B06,LevelActionPoint_Sector_m07_m04_60_Action_Sit045,-6818.26,475.20,-3098.10
actionpointinfo,0x4B07,LevelActionPoint_Sector_m07_m04_61_Action_Sit045,-6820.07,475.26,-3100.31
actionpointinfo,0x4B08,LevelActionPoint_Sector_m07_m04_62_Action_Sit045,-6821.73,475.30,-3099.55
actionpointinfo,0x4B09,LevelActionPoint_Sector_m07_m04_63_Action_Sit045,-6823.31,475.25,-3097.71
actionpointinfo,0x4B0A,LevelActionPoint_Sector_m07_m04_64_Action_Sit045,-6820.25,475.19,-3092.43
actionpointinfo,0x4B0B,LevelActionPoint_Sector_m07_m04_65_Action_Sit045,-6820.17,475.19,-3090.99
actionpointinfo,0x4B6B,LevelActionPoint_Sector_m07_m04_66_OperationAction_Check_Low,-6187.44,426.63,-3230.65
actionpointinfo,0x4B6C,LevelActionPoint_Sector_m07_m04_67_OperationAction_Check_Low,-6187.16,426.45,-3224.70
actionpointinfo,0x4B6D,LevelActionPoint_Sector_m07_m04_68_OperationAction_Check_Low,-6147.85,425.72,-3227.56
actionpointinfo,0x4B6E,LevelActionPoint_Sector_m07_m04_69_Action_Sit045,-6187.56,426.67,-3234.50
actionpointinfo,0x4B6F,LevelActionPoint_Sector_m07_m04_70_OperationAction_Check_Low,-6192.55,427.12,-3243.22
actionpointinfo,0x4B70,LevelActionPoint_Sector_m07_m04_71_Action_Sit045,-6188.63,426.72,-3234.69
actionpointinfo,0x4B71,LevelActionPoint_Sector_m07_m04_72_OperationAction_Check_Low,-6185.61,426.38,-3222.55
actionpointinfo,0x4B72,LevelActionPoint_Sector_m07_m04_73_OperationAction_Check_Low,-6198.94,426.79,-3228.69
actionpointinfo,0x4B73,LevelActionPoint_Sector_m07_m04_74_OperationAction_Check_Low,-6148.75,426.76,-3235.96
actionpointinfo,0x4B74,LevelActionPoint_Sector_m07_m04_75_OperationAction_Check_Low,-6156.06,425.95,-3233.34
actionpointinfo,0x4B75,LevelActionPoint_Sector_m07_m04_76_OperationAction_Check_Low,-6148.86,425.73,-3225.88
actionpointinfo,0x4B76,LevelActionPoint_Sector_m07_m04_77_Action_Sit000,-6195.64,426.78,-3230.97
actionpointinfo,0x4B77,LevelActionPoint_Sector_m07_m04_78_OperationAction_Check_Low,-6148.58,426.78,-3233.78
actionpointinfo,0x4B78,LevelActionPoint_Sector_m07_m04_79_OperationAction_Check_Low,-6194.89,426.49,-3223.43
actionpointinfo,0x4B79,LevelActionPoint_Sector_m07_m04_80_Action_Sit045,-6194.78,426.96,-3239.43
actionpointinfo,0x4B7A,LevelActionPoint_Sector_m07_m04_81_Action_Sit045,-6195.57,426.90,-3237.67
actionpointinfo,0x4B7B,LevelActionPoint_Sector_m07_m04_82_Action_Sit045,-6187.74,426.73,-3236.02
actionpointinfo,0x4B7C,LevelActionPoint_Sector_m07_m04_83_Action_Sit000,-6197.01,426.83,-3230.38
actionpointinfo,0x4C06,LevelActionPoint_Sector_m07_m04_84_OperationAction_Check_Low,-6662.71,448.99,-3287.82
actionpointinfo,0x4C07,LevelActionPoint_Sector_m07_m04_85_OperationAction_Hammer_Work000,-6669.33,449.53,-3315.39
actionpointinfo,0x4C08,LevelActionPoint_Sector_m07_m04_86_Action_Sit045,-6615.50,449.26,-3268.68
actionpointinfo,0x4C09,LevelActionPoint_Sector_m07_m04_87_Action_Sit000,-6636.41,449.09,-3317.79
actionpointinfo,0x4C0A,LevelActionPoint_Sector_m07_m04_88_OperationAction_Check_Low,-6669.65,449.11,-3298.99
actionpointinfo,0x4C0B,LevelActionPoint_Sector_m07_m04_89_Action_Sit000,-6617.50,449.28,-3266.42
actionpointinfo,0x4C0C,LevelActionPoint_Sector_m07_m04_90_Action_Sit000,-6639.25,448.97,-3322.48
actionpointinfo,0x4C0D,LevelActionPoint_Sector_m07_m04_91_OperationAction_Check_Low,-6664.97,448.94,-3294.10
actionpointinfo,0x4C0E,LevelActionPoint_Sector_m07_m04_92_OperationAction_Hammer_Work000,-6663.50,448.88,-3298.35
actionpointinfo,0x4C0F,LevelActionPoint_Sector_m07_m04_93_OperationAction_Hammer_Work000,-6664.18,448.94,-3295.91
actionpointinfo,0x4C10,LevelActionPoint_Sector_m07_m04_94_Action_Sit000,-6640.32,448.95,-3322.03
actionpointinfo,0x4C11,LevelActionPoint_Sector_m07_m04_95_Action_Sit000,-6628.75,448.04,-3302.72
actionpointinfo,0x4C12,LevelActionPoint_Sector_m07_m04_96_Action_Sit000,-6619.46,449.29,-3268.68
actionpointinfo,0x4C13,LevelActionPoint_Sector_m07_m04_97_OperationAction_Hammer_Work000,-6664.79,448.98,-3289.49
actionpointinfo,0x4C14,LevelActionPoint_Sector_m07_m04_98_Action_Sit000,-6635.22,449.13,-3318.22
actionpointinfo,0x4C15,LevelActionPoint_Sector_m07_m04_99_Action_Sit000,-6640.36,448.98,-3320.12
actionpointinfo,0x4C16,LevelActionPoint_Sector_m07_m04_100_OperationAction_Hammer_Work000,-6664.08,449.52,-3318.55
actionpointinfo,0x4C17,LevelActionPoint_Sector_m07_m04_101_Action_Sit000,-6633.98,449.12,-3318.59
actionpointinfo,0x4C18,LevelActionPoint_Sector_m07_m04_102_OperationAction_Hammer_Work000,-6667.35,448.96,-3292.06
actionpointinfo,0x4C19,LevelActionPoint_Sector_m07_m04_103_Action_Sit000,-6633.96,449.10,-3323.93
actionpointinfo,0x4C1A,LevelActionPoint_Sector_m07_m04_104_OperationAction_Hammer_Work000,-6669.38,449.52,-3313.28
actionpointinfo,0x4C1B,LevelActionPoint_Sector_m07_m04_105_Action_Sit000,-6634.42,449.03,-3325.09
actionpointinfo,0x4C1C,LevelActionPoint_Sector_m07_m04_106_Action_Sit000,-6629.72,448.08,-3301.88
actionpointinfo,0x4C1D,LevelActionPoint_Sector_m07_m04_107_Action_Sit045,-6609.99,447.52,-3298.97
actionpointinfo,0x4C1E,LevelActionPoint_Sector_m07_m04_108_Action_Sit045,-6608.29,447.52,-3299.31
actionpointinfo,0x4C1F,LevelActionPoint_Sector_m07_m04_109_Action_Sit000,-6619.52,449.30,-3269.67
actionpointinfo,0x4C20,LevelActionPoint_Sector_m07_m04_110_Action_Sit000,-6652.78,448.80,-3297.24
actionpointinfo,0x4C21,LevelActionPoint_Sector_m07_m04_111_Action_Sit000,-6651.69,448.85,-3297.43
actionpointinfo,0x4C22,LevelActionPoint_Sector_m07_m04_112_Action_Sit000,-6769.74,453.20,-3280.19
actionpointinfo,0x4C23,LevelActionPoint_Sector_m07_m04_113_Action_Sit000,-6763.50,453.29,-3278.77
actionpointinfo,0x4C24,LevelActionPoint_Sector_m07_m04_114_OperationAction_Hammer_Work085,-6775.32,453.26,-3287.71
actionpointinfo,0x4C25,LevelActionPoint_Sector_m07_m04_115_OperationAction_Hammer_Work085,-6766.06,453.26,-3283.80
actionpointinfo,0x4C26,LevelActionPoint_Sector_m07_m04_116_Action_Sit000,-6775.99,453.25,-3284.42
actionpointinfo,0x4C27,LevelActionPoint_Sector_m07_m04_117_OperationAction_Hammer_Work085,-6776.89,453.25,-3287.18
actionpointinfo,0x4C28,LevelActionPoint_Sector_m07_m04_118_OperationAction_Hammer_Work085,-6776.98,453.31,-3288.78
actionpointinfo,0x4C29,LevelActionPoint_Sector_m07_m04_119_Action_Sit000,-6759.79,453.26,-3282.34
actionpointinfo,0x4C2A,LevelActionPoint_Sector_m07_m04_120_OperationAction_Hammer_Work085,-6774.52,453.26,-3288.91
actionpointinfo,0x4C2B,LevelActionPoint_Sector_m07_m04_121_OperationAction_Hammer_Work085,-6766.41,453.24,-3279.12
actionpointinfo,0x4C2C,LevelActionPoint_Sector_m07_m04_122_Action_Sit000,-6760.26,453.26,-3281.57
actionpointinfo,0x4C2D,LevelActionPoint_Sector_m07_m04_123_OperationAction_Hammer_Work085,-6766.87,453.25,-3282.62
actionpointinfo,0x4C2E,LevelActionPoint_Sector_m07_m04_124_OperationAction_Hammer_Work085,-6764.47,453.25,-3282.50
actionpointinfo,0x4C2F,LevelActionPoint_Sector_m07_m04_125_Action_Sit000,-6768.79,453.25,-3279.51
actionpointinfo,0x4C30,LevelActionPoint_Sector_m07_m04_126_OperationAction_Hammer_Work085,-6765.41,453.25,-3278.55
actionpointinfo,0x4C31,LevelActionPoint_Sector_m07_m04_127_Action_Sit000,-6760.75,453.26,-3280.72
actionpointinfo,0x4C32,LevelActionPoint_Sector_m07_m04_128_Action_Sit000,-6776.92,453.25,-3284.96
actionpointinfo,0x4C33,LevelActionPoint_Sector_m07_m04_129_Action_Sit000,-6773.82,453.28,-3284.84
actionpointinfo,0x4C34,LevelActionPoint_Sector_m07_m04_130_Action_Sit000,-6773.24,453.29,-3286.71
actionpointinfo,0x4C35,LevelActionPoint_Sector_m07_m04_131_OperationAction_Hammer_Work085,-6766.76,453.25,-3280.77
actionpointinfo,0x508D,LevelActionPoint_Sector_m07_m04_132_OperationAction_Fishing,-6287.77,393.36,-3355.17
actionpointinfo,0x508E,LevelActionPoint_Sector_m07_m04_133_OperationAction_Fishing,-6281.90,393.18,-3341.75
actionpointinfo,0x508F,LevelActionPoint_Sector_m07_m04_134_OperationAction_Fishing,-6895.08,353.13,-3944.02
actionpointinfo,0x5090,LevelActionPoint_Sector_m07_m04_135_OperationAction_Fishing,-6280.24,393.10,-3335.49
actionpointinfo,0x5091,LevelActionPoint_Sector_m07_m04_136_Action_Sit000,-6885.22,355.11,-3910.20
actionpointinfo,0x5092,LevelActionPoint_Sector_m07_m04_137_Action_Sit000,-6259.30,394.09,-3295.53
actionpointinfo,0x5093,LevelActionPoint_Sector_m07_m04_138_Action_Sit000,-6262.65,393.74,-3294.40
actionpointinfo,0x5094,LevelActionPoint_Sector_m07_m04_139_OperationAction_Fishing,-6283.98,393.36,-3345.35
actionpointinfo,0x5095,LevelActionPoint_Sector_m07_m04_140_OperationAction_Fishing,-6899.14,353.13,-3944.61
actionpointinfo,0x5096,LevelActionPoint_Sector_m07_m04_141_Action_Sit000,-6890.51,355.08,-3910.10
actionpointinfo,0x5097,LevelActionPoint_Sector_m07_m04_142_OperationAction_Fishing,-6286.10,393.60,-3352.87
actionpointinfo,0x5098,LevelActionPoint_Sector_m07_m04_143_OperationAction_Fishing,-6281.52,393.10,-3337.10
actionpointinfo,0x5099,LevelActionPoint_Sector_m07_m04_144_Action_Sit000,-6885.99,355.08,-3912.85
actionpointinfo,0x509A,LevelActionPoint_Sector_m07_m04_145_Action_Sit000,-6883.81,355.14,-3906.24
actionpointinfo,0x509B,LevelActionPoint_Sector_m07_m04_146_Action_Sit000,-6267.45,393.41,-3295.07
actionpointinfo,0x509C,LevelActionPoint_Sector_m07_m04_147_Action_Sit000,-6886.11,355.05,-3915.26
actionpointinfo,0x509D,LevelActionPoint_Sector_m07_m04_148_OperationAction_Fishing,-6283.40,393.33,-3348.76
actionpointinfo,0x509E,LevelActionPoint_Sector_m07_m04_149_Action_Sit000,-6265.93,393.43,-3296.68
actionpointinfo,0x509F,LevelActionPoint_Sector_m07_m04_150_Action_Sit000,-6260.85,393.88,-3295.16
actionpointinfo,0x50A0,LevelActionPoint_Sector_m07_m04_151_Action_Sit000,-6257.17,393.95,-3299.67
actionpointinfo,0x50A1,LevelActionPoint_Sector_m07_m04_152_OperationAction_Fishing,-6281.69,393.13,-3353.61
actionpointinfo,0x50A2,LevelActionPoint_Sector_m07_m04_153_Action_Sit000,-6264.59,393.59,-3296.15
actionpointinfo,0x50A3,LevelActionPoint_Sector_m07_m04_154_OperationAction_Fishing,-6283.72,393.34,-3347.40
actionpointinfo,0x50A4,LevelActionPoint_Sector_m07_m04_155_OperationAction_Fishing,-6281.63,393.15,-3340.25
actionpointinfo,0x50A5,LevelActionPoint_Sector_m07_m04_156_OperationAction_Fishing,-6285.61,393.19,-3355.44
actionpointinfo,0x50A6,LevelActionPoint_Sector_m07_m04_157_OperationAction_Fishing,-6896.31,353.12,-3944.09
actionpointinfo,0x50A7,LevelActionPoint_Sector_m07_m04_158_Action_Sit000,-6258.78,394.17,-3296.87
actionpointinfo,0x50A8,LevelActionPoint_Sector_m07_m04_159_OperationAction_Fishing,-6886.74,353.32,-3941.29
actionpointinfo,0x50A9,LevelActionPoint_Sector_m07_m04_160_Action_Sit000,-6256.61,394.12,-3298.02
actionpointinfo,0x50AA,LevelActionPoint_Sector_m07_m04_161_Action_Sit000,-6257.72,394.23,-3297.38
actionpointinfo,0x50AB,LevelActionPoint_Sector_m07_m04_162_Action_Sit000,-6266.65,393.40,-3296.01
actionpointinfo,0x50AC,LevelActionPoint_Sector_m07_m04_163_Action_Sit000,-6889.69,355.07,-3907.34
actionpointinfo,0x50AD,LevelActionPoint_Sector_m07_m04_164_OperationAction_Fishing,-6900.69,353.09,-3944.79
actionpointinfo,0x50AE,LevelActionPoint_Sector_m07_m04_165_OperationAction_Fishing,-6887.03,353.13,-3944.73
actionpointinfo,0x50AF,LevelActionPoint_Sector_m07_m04_166_OperationAction_Fishing,-6887.34,353.33,-3935.13
actionpointinfo,0x50B0,LevelActionPoint_Sector_m07_m04_167_OperationAction_Fishing,-6898.09,353.13,-3944.35
actionpointinfo,0x50B1,LevelActionPoint_Sector_m07_m04_168_OperationAction_Fishing,-6886.75,353.31,-3942.54
actionpointinfo,0x50B2,LevelActionPoint_Sector_m07_m04_169_OperationAction_Fishing,-6886.86,353.33,-3939.45
actionpointinfo,0x50B3,LevelActionPoint_Sector_m07_m04_170_OperationAction_Fishing,-6887.17,353.33,-3933.97
actionpointinfo,0x50B4,LevelActionPoint_Sector_m07_m04_171_OperationAction_Fishing,-6887.14,353.33,-3932.82
actionpointinfo,0x50B5,LevelActionPoint_Sector_m07_m04_172_Action_Sit000,-6885.77,355.09,-3911.84
actionpointinfo,0x50B6,LevelActionPoint_Sector_m07_m04_173_Action_Sit000,-6886.25,355.06,-3913.99
actionpointinfo,0x50B7,LevelActionPoint_Sector_m07_m04_174_Action_Sit000,-6884.82,355.13,-3909.13
actionpointinfo,0x50B8,LevelActionPoint_Sector_m07_m04_175_Action_Sit000,-6890.46,355.07,-3911.17
actionpointinfo,0x50B9,LevelActionPoint_Sector_m07_m04_176_Action_Sit000,-6890.26,355.15,-3908.46
actionpointinfo,0x50BA,LevelActionPoint_Sector_m07_m04_177_Action_Sit000,-6884.31,355.14,-3907.24
actionpointinfo,0x53BB,LevelActionPoint_Sector_m07_m04_178_OperationAction_Check_Low,-7112.09,473.74,-3075.55
actionpointinfo,0x53BC,LevelActionPoint_Sector_m07_m04_179_OperationAction_Check_Low,-7087.72,471.66,-3105.98
actionpointinfo,0x53BD,LevelActionPoint_Sector_m07_m04_180_Action_Sit000,-7139.31,469.94,-3120.80
actionpointinfo,0x53BE,LevelActionPoint_Sector_m07_m04_181_OperationAction_Check_Low,-7143.89,471.04,-3104.75
actionpointinfo,0x53BF,LevelActionPoint_Sector_m07_m04_182_OperationAction_Check_Low,-7144.42,471.24,-3101.63
actionpointinfo,0x53C0,LevelActionPoint_Sector_m07_m04_183_OperationAction_Check_Low,-7090.53,471.37,-3110.37
actionpointinfo,0x53C1,LevelActionPoint_Sector_m07_m04_184_Action_Sit000,-7140.22,469.80,-3122.44
actionpointinfo,0x53C2,LevelActionPoint_Sector_m07_m04_185_OperationAction_Check_Low,-7113.28,473.74,-3073.79
actionpointinfo,0x53C3,LevelActionPoint_Sector_m07_m04_186_Action_Sit000,-7139.20,470.03,-3119.45
actionpointinfo,0x53C4,LevelActionPoint_Sector_m07_m04_187_Action_Sit000,-7137.30,469.83,-3121.82
actionpointinfo,0x53C5,LevelActionPoint_Sector_m07_m04_188_OperationAction_Check_Low,-7124.09,470.71,-3109.08
actionpointinfo,0x53C6,LevelActionPoint_Sector_m07_m04_189_OperationAction_Check_Low,-7118.92,470.75,-3097.18
actionpointinfo,0x53C7,LevelActionPoint_Sector_m07_m04_190_OperationAction_Check_Low,-7121.41,470.71,-3099.66
actionpointinfo,0x53C8,LevelActionPoint_Sector_m07_m04_191_Action_Sit000,-7129.85,470.51,-3119.62
actionpointinfo,0x53C9,LevelActionPoint_Sector_m07_m04_192_OperationAction_Check_Low,-7097.13,471.32,-3104.79
actionpointinfo,0x53CA,LevelActionPoint_Sector_m07_m04_193_OperationAction_Check_Low,-7120.67,470.79,-3096.64
actionpointinfo,0x53CB,LevelActionPoint_Sector_m07_m04_194_OperationAction_Check_Low,-7141.26,470.02,-3119.44
actionpointinfo,0x53CC,LevelActionPoint_Sector_m07_m04_195_OperationAction_Check_Low,-7143.31,470.06,-3118.14
actionpointinfo,0x53CD,LevelActionPoint_Sector_m07_m04_196_OperationAction_Check_Low,-7145.95,469.56,-3127.03
actionpointinfo,0x53CE,LevelActionPoint_Sector_m07_m04_197_Action_Sit000,-7136.22,469.91,-3121.19
actionpointinfo,0x53CF,LevelActionPoint_Sector_m07_m04_198_OperationAction_Check_Low,-7089.60,471.36,-3108.10
actionpointinfo,0x53D0,LevelActionPoint_Sector_m07_m04_199_Action_Sit000,-7138.21,470.16,-3118.31
actionpointinfo,0x53D1,LevelActionPoint_Sector_m07_m04_200_Action_Sit045,-7138.33,469.88,-3121.25
actionpointinfo,0x53D2,LevelActionPoint_Sector_m07_m04_201_Action_Sit045,-7136.95,470.12,-3119.39
actionpointinfo,0x53D3,LevelActionPoint_Sector_m07_m04_202_Action_Sit000,-7141.36,469.73,-3122.49
actionpointinfo,0x53D4,LevelActionPoint_Sector_m07_m04_203_Action_Sit000,-7142.69,469.74,-3122.81
actionpointinfo,0x53D5,LevelActionPoint_Sector_m07_m04_204_Action_Sit000,-7129.59,470.51,-3117.72
actionpointinfo,0x53D6,LevelActionPoint_Sector_m07_m04_205_Action_Sit000,-7129.81,470.51,-3118.70
actionpointinfo,0x562B,LevelActionPoint_Sector_m07_m04_206_OperationAction_Check_Low,-6986.62,456.70,-3370.28
actionpointinfo,0x562C,LevelActionPoint_Sector_m07_m04_207_OperationAction_Check_Low,-6977.64,454.98,-3371.67
actionpointinfo,0x562D,LevelActionPoint_Sector_m07_m04_208_Action_Sit000,-6986.43,354.31,-4007.54
actionpointinfo,0x562E,LevelActionPoint_Sector_m07_m04_209_OperationAction_Check_Low,-6980.80,455.27,-3367.95
actionpointinfo,0x562F,LevelActionPoint_Sector_m07_m04_210_OperationAction_Hammer_Work120_210,-6989.41,354.31,-4013.31
actionpointinfo,0x5630,LevelActionPoint_Sector_m07_m04_211_Action_Sit000,-6985.55,354.31,-4008.19
actionpointinfo,0x5631,LevelActionPoint_Sector_m07_m04_212_OperationAction_Hammer_Work085,-6969.71,454.96,-3368.35
actionpointinfo,0x5632,LevelActionPoint_Sector_m07_m04_213_OperationAction_Check_Low,-6962.95,454.74,-3369.75
actionpointinfo,0x5633,LevelActionPoint_Sector_m07_m04_214_Action_Sit000,-6998.46,354.31,-4011.39
actionpointinfo,0x5634,LevelActionPoint_Sector_m07_m04_215_OperationAction_Check_Low,-6967.22,454.92,-3367.83
actionpointinfo,0x5635,LevelActionPoint_Sector_m07_m04_216_OperationAction_Check_Low,-6947.98,453.51,-3368.08
actionpointinfo,0x5636,LevelActionPoint_Sector_m07_m04_217_OperationAction_Hammer_Work120_210,-6990.78,354.31,-4013.06
actionpointinfo,0x5637,LevelActionPoint_Sector_m07_m04_218_OperationAction_Hammer_Work085,-6990.04,457.33,-3347.29
actionpointinfo,0x5638,LevelActionPoint_Sector_m07_m04_219_OperationAction_Hammer_Work120_210,-6991.18,354.31,-4022.33
actionpointinfo,0x5639,LevelActionPoint_Sector_m07_m04_220_OperationAction_Hammer_Work000,-6939.59,453.41,-3363.06
actionpointinfo,0x563A,LevelActionPoint_Sector_m07_m04_221_OperationAction_Hammer_Work085,-6990.89,457.26,-3352.37
actionpointinfo,0x563B,LevelActionPoint_Sector_m07_m04_222_Action_Sit000,-7001.73,354.31,-4012.75
actionpointinfo,0x563C,LevelActionPoint_Sector_m07_m04_223_OperationAction_Hammer_Work085,-6990.19,457.29,-3351.44
actionpointinfo,0x563D,LevelActionPoint_Sector_m07_m04_224_OperationAction_Hammer_Work040,-6986.67,354.31,-4019.24
actionpointinfo,0x563E,LevelActionPoint_Sector_m07_m04_225_OperationAction_Hammer_Work040,-6992.60,354.31,-4022.15
actionpointinfo,0x563F,LevelActionPoint_Sector_m07_m04_226_Action_Sit000,-6997.73,354.31,-4020.57
actionpointinfo,0x5640,LevelActionPoint_Sector_m07_m04_227_OperationAction_Hammer_Work085,-6953.42,454.14,-3362.56
actionpointinfo,0x5641,LevelActionPoint_Sector_m07_m04_228_OperationAction_Hammer_Work120_210,-6994.44,354.31,-4020.90
actionpointinfo,0x5642,LevelActionPoint_Sector_m07_m04_229_OperationAction_Hammer_Work120_210,-6995.22,354.31,-4019.70
actionpointinfo,0x5643,LevelActionPoint_Sector_m07_m04_230_OperationAction_Check_Low,-6954.61,455.06,-3358.54
actionpointinfo,0x5644,LevelActionPoint_Sector_m07_m04_231_OperationAction_Check_Low,-6948.30,454.04,-3357.72
actionpointinfo,0x5645,LevelActionPoint_Sector_m07_m04_232_Action_Sit000,-7000.75,354.31,-4012.39
actionpointinfo,0x5646,LevelActionPoint_Sector_m07_m04_233_OperationAction_Book,-6974.58,454.96,-3371.20
actionpointinfo,0x5647,LevelActionPoint_Sector_m07_m04_234_OperationAction_Hammer_Work000,-6933.63,452.73,-3370.77
actionpointinfo,0x5648,LevelActionPoint_Sector_m07_m04_235_OperationAction_Hammer_Work120_210,-6986.33,354.31,-4017.88
actionpointinfo,0x5649,LevelActionPoint_Sector_m07_m04_236_OperationAction_Hammer_Work120_210,-6995.73,354.31,-4017.48
actionpointinfo,0x564A,LevelActionPoint_Sector_m07_m04_237_OperationAction_Hammer_Work040,-6995.38,354.31,-4016.06
actionpointinfo,0x564B,LevelActionPoint_Sector_m07_m04_238_OperationAction_Hammer_Work120_210,-6989.69,354.31,-4015.04
actionpointinfo,0x564C,LevelActionPoint_Sector_m07_m04_239_Action_Sit000,-6996.97,354.31,-4021.23
actionpointinfo,0x564D,LevelActionPoint_Sector_m07_m04_240_Action_Sit000,-6999.81,354.31,-4011.99
actionpointinfo,0x564E,LevelActionPoint_Sector_m07_m04_241_Action_Sit000,-6997.54,354.31,-4011.13
actionpointinfo,0x564F,LevelActionPoint_Sector_m07_m04_242_Action_Sit000,-7000.40,354.31,-4018.29
actionpointinfo,0x5761,LevelActionPoint_Sector_m07_m04_243_OperationAction_Hammer_Work120_210,-6910.46,462.13,-3625.58
actionpointinfo,0x5762,LevelActionPoint_Sector_m07_m04_244_Action_Sit000,-6901.23,460.24,-3629.19
actionpointinfo,0x5763,LevelActionPoint_Sector_m07_m04_245_OperationAction_Hammer_Work120_210,-6915.65,462.21,-3625.20
actionpointinfo,0x5764,LevelActionPoint_Sector_m07_m04_246_OperationAction_Check_Low,-6912.99,462.18,-3620.85
actionpointinfo,0x5765,LevelActionPoint_Sector_m07_m04_247_Action_Sit000,-6902.17,460.99,-3627.01
actionpointinfo,0x5766,LevelActionPoint_Sector_m07_m04_248_OperationAction_Hammer_Work000,-6910.77,462.21,-3623.33
actionpointinfo,0x5767,LevelActionPoint_Sector_m07_m04_249_Action_Sit000,-6901.20,459.89,-3630.36
actionpointinfo,0x5768,LevelActionPoint_Sector_m07_m04_250_Action_Sit000,-6902.89,461.23,-3621.55
actionpointinfo,0x5769,LevelActionPoint_Sector_m07_m04_251_OperationAction_Hammer_Work120_210,-6915.79,462.21,-3623.60
actionpointinfo,0x576A,LevelActionPoint_Sector_m07_m04_252_Action_Sit000,-6903.54,461.40,-3622.42
actionpointinfo,0x576B,LevelActionPoint_Sector_m07_m04_253_OperationAction_Hammer_Work000,-6910.61,462.18,-3620.87
actionpointinfo,0x576C,LevelActionPoint_Sector_m07_m04_254_Action_Sit000,-6901.41,460.39,-3628.25
actionpointinfo,0x576D,LevelActionPoint_Sector_m07_m04_255_OperationAction_Check_Low,-6914.17,462.21,-3627.64
